,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1961,38,NYG,NFL,14,10,3,1,0.769,7.5,3.4,4.1,1.0,0.0,1.0,0.0,1.0,
1,1962,39,NYG,NFL,14,12,2,0,0.857,4.4,4.0,0.5,1.0,0.0,1.0,0.0,1.0,
2,1963,40,NYG,NFL,14,11,3,0,0.786,10.0,8.9,1.1,1.0,0.0,1.0,0.0,1.0,
3,1964,41,NYG,NFL,14,2,10,2,0.167,-12.6,-5.4,-7.2,,,,,7.0,
4,1965,42,NYG,NFL,14,7,7,0,0.5,-10.3,-6.8,-3.5,,,,,2.0,
5,1966,43,NYG,NFL,14,1,12,1,0.077,-16.8,-3.0,-13.7,,,,,8.0,
6,1967,44,NYG,NFL,14,7,7,0,0.5,-1.6,4.3,-5.9,,,,,2.0,
7,1968,45,NYG,NFL,14,7,7,0,0.5,-2.4,0.0,-2.4,,,,,2.0,
8,8 yrs,8 yrs,,,112,57,51,4,0.528,,,,3.0,0.0,3.0,0.0,3.0,
