,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1975,46,NYJ,NFL,5,1,4,0,0.2,-8.3,-1.2,-7.1,,,,,4.0,
1,1 yr,1 yr,,,5,1,4,0,0.2,,,,0.0,0.0,0.0,,4.0,
