,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2001,39,DET,NFL,16,2,14,0,0.125,-7.2,-2.0,-5.2,,,,,5.0,9,3,
1,2002,40,DET,NFL,16,3,13,0,0.188,-9.2,-2.5,-6.7,,,,,4.0,9,3,
2,2 yrs,2 yrs,,,32,5,27,0,0.156,,,,0.0,0.0,0.0,,4.5,18,6,
