,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1946,52,CHR,AAFC,3,1,1,1,0.5,-3.3,-0.6,-2.7,,,,,4.0,
1,1 yr,1 yr,,,3,1,1,1,0.5,,,,0.0,0.0,0.0,,4.0,
