,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,27,MIN,NFL,6,0,6,0,0.0,-7.8,-3.1,-4.7,,,,,16.0,
1,1 yr,1 yr,,,6,0,6,0,0.0,,,,0.0,0.0,0.0,,16.0,
