,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1951,38,PHI,NFL,10,2,8,0,0.2,-1.5,-0.4,-1.2,,,,,5.0,
1,1 yr,1 yr,,,10,2,8,0,0.2,,,,0.0,0.0,0.0,,5.0,
