,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,23,MUN,APFA,1,0,1,0,0.0,-39.4,-4.2,-35.1,,,,,14.0,
1,1 yr,1 yr,,,1,0,1,0,0.0,,,,0.0,0.0,0.0,,14.0,
