,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1973,52,NOR,NFL,14,5,9,0,0.357,-8.8,-7.0,-1.7,,,,,4.0,
1,1974,53,NOR,NFL,14,5,9,0,0.357,-7.3,-5.7,-1.7,,,,,3.0,
2,1975,54,NOR,NFL,6,1,5,0,0.167,-14.1,-8.2,-5.9,,,,,4.0,
3,3 yrs,3 yrs,,,34,11,23,0,0.324,,,,0.0,0.0,0.0,,3.7,
