,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1927,30,FRN,NFL,10,4,4,2,0.5,-3.2,-2.0,-1.2,,,,,7.0,"co-coach with Russ Daugherty, Charley Rogers and Ed Weir"
1,1 yr,1 yr,,,10,4,4,2,0.5,,,,0.0,0.0,0.0,,7.0,
