,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2001,50,CLE,NFL,16,7,9,0,0.438,-0.8,-0.9,0.1,,,,,3.0,8,5,
1,2002,51,CLE,NFL,16,9,7,0,0.563,1.2,-0.4,1.7,1.0,0.0,1.0,0.0,2.0,11,6,
2,2003,52,CLE,NFL,16,5,11,0,0.313,-2.9,-5.3,2.4,,,,,4.0,6,1,
3,2004,53,CLE,NFL,11,3,8,0,0.273,-3.4,-1.5,-1.9,,,,,4.0,4,1,Fired after week 12
4,4 yrs,4 yrs,,,59,24,35,0,0.407,,,,1.0,0.0,1.0,0.0,3.3,29,13,
