,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1931,33,SIS,NFL,4,1,3,0,0.25,-5.4,-3.5,-1.9,,,,,7.0,
1,1 yr,1 yr,,,4,1,3,0,0.25,,,,0.0,0.0,0.0,,7.0,
