,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1970,40,BOS,NFL,7,1,6,0,0.143,-15.9,-9.1,-6.8,,,,,5.0,
1,1971,41,NWE,NFL,14,6,8,0,0.429,-5.1,-2.1,-3.0,,,,,3.0,
2,1972,42,NWE,NFL,9,2,7,0,0.222,-17.4,-6.3,-11.1,,,,,5.0,
3,3 yrs,3 yrs,,,30,9,21,0,0.3,,,,0.0,0.0,0.0,,4.3,
