,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2014,45,HOU,NFL,16,9,7,0,0.563,1.7,-0.8,2.5,,,,,2.0,6,1,
1,2015,46,HOU,NFL,16,9,7,0,0.563,-0.8,-3.3,2.6,1.0,0.0,1.0,0.0,1.0,10,6,
2,2016,47,HOU,NFL,16,9,7,0,0.563,-2.6,-5.3,2.7,2.0,1.0,1.0,0.5,1.0,4,1,
3,2017,48,HOU,NFL,16,4,12,0,0.25,-6.4,-0.8,-5.6,,,,,3.0,6,4,
4,2018,49,HOU,NFL,16,11,5,0,0.688,3.8,2.4,1.4,1.0,0.0,1.0,0.0,1.0,4,2,
5,2019,50,HOU,NFL,16,10,6,0,0.625,0.5,1.0,-0.5,2.0,1.0,1.0,0.5,1.0,8,1,
6,2020,51,HOU,NFL,4,0,4,0,0.0,-5.5,-1.4,-4.1,,,,,3.0,0,0,Fired after week 4
7,7 yrs,7 yrs,,,100,52,48,0,0.52,,,,6.0,2.0,4.0,0.333,1.7,38,15,
