,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1921,26,EVN,APFA,5,3,2,0,0.6,-12.3,0.5,-12.8,,,,,6.0,
1,1922,27,EVN,NFL,3,0,3,0,0.0,-25.3,-11.1,-14.2,,,,,15.0,
2,2 yrs,2 yrs,,,8,3,5,0,0.375,,,,0.0,0.0,0.0,,10.5,
