,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1953,43,GNB,NFL,2,0,2,0,0.0,-9.8,-4.4,-5.4,,,,,6.0,co-coach with Ray McLean
1,1956,46,PHI,NFL,12,3,8,1,0.273,-6.5,-7.7,1.2,,,,,6.0,
2,1957,47,PHI,NFL,12,4,8,0,0.333,-4.2,-5.0,0.9,,,,,5.0,
3,3 yrs,3 yrs,,,26,7,18,1,0.28,,,,0.0,0.0,0.0,,5.7,
4,2 yrs,2 yrs,PHI,,24,7,16,1,0.304,,,,0.0,0.0,0.0,,5.5,
5,1 yr,1 yr,GNB,,2,0,2,0,0.0,,,,0.0,0.0,0.0,,6.0,
