,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2019,61,DEN,NFL,16,7,9,0,0.438,-2.1,-4.8,2.7,,,,,2.0,4,0,
1,2020,62,DEN,NFL,16,5,11,0,0.313,-6.0,-4.3,-1.7,,,,,4.0,4,3,
2,2021,63,DEN,NFL,17,7,10,0,0.412,-0.5,-4.7,4.2,,,,,4.0,8,1,
3,3 yrs,3 yrs,,,49,19,30,0,0.388,,,,,,,,3.3,16,4,
