,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,33,CAN,APFA,13,7,4,2,0.636,18.2,8.7,9.5,,,,,8.0,
1,1921,34,CLE,APFA,8,3,5,0,0.375,1.2,-3.1,4.3,,,,,11.0,
2,1922,35,OOR,NFL,9,3,6,0,0.333,-4.3,3.3,-7.7,,,,,11.0,
3,1923,36,OOR,NFL,11,1,10,0,0.091,-12.4,0.9,-13.2,,,,,18.0,
4,4 yrs,4 yrs,,,41,14,25,2,0.359,,,,0.0,0.0,0.0,,12.0,
5,2 yrs,2 yrs,OOR,,20,4,16,0,0.2,,,,0.0,0.0,0.0,,14.5,
6,1 yr,1 yr,CAN,,13,7,4,2,0.636,,,,0.0,0.0,0.0,,8.0,
7,1 yr,1 yr,CLE,,8,3,5,0,0.375,,,,0.0,0.0,0.0,,11.0,
