,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,25,CRD,APFA,10,6,2,2,0.75,5.3,1.3,4.0,,,,,4.0,
1,1921,26,CRD,APFA,8,3,3,2,0.5,-2.4,-3.2,0.7,,,,,8.0,
2,1922,27,CRD,NFL,11,8,3,0,0.727,-0.9,-1.7,0.9,,,,,3.0,
3,1956,61,CHI,NFL,12,9,2,1,0.818,10.0,8.8,1.3,1.0,0.0,1.0,0.0,1.0,
4,1957,62,CHI,NFL,12,5,7,0,0.417,-0.6,-4.9,4.3,,,,,5.0,
5,5 yrs,5 yrs,,,53,31,17,5,0.646,,,,1.0,0.0,1.0,0.0,4.2,
6,3 yrs,3 yrs,CRD,,29,17,8,4,0.68,,,,0.0,0.0,0.0,,5.0,
7,2 yrs,2 yrs,CHI,,24,14,9,1,0.609,,,,1.0,0.0,1.0,0.0,3.0,
