,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1969,46,PHI,NFL,14,4,9,1,0.308,-8.3,-2.4,-5.9,,,,,4.0,
1,1970,47,PHI,NFL,14,3,10,1,0.231,-4.5,-0.9,-3.6,,,,,5.0,
2,1971,48,PHI,NFL,3,0,3,0,0.0,-4.3,-2.7,-1.6,,,,,3.0,
3,3 yrs,3 yrs,,,31,7,22,2,0.241,,,,0.0,0.0,0.0,,4.0,
