,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1945,35,PIT,NFL,10,2,8,0,0.2,-14.2,-10.8,-3.4,,,,,5.0,
1,1 yr,1 yr,,,10,2,8,0,0.2,,,,0.0,0.0,0.0,,5.0,
