,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2009,50,STL,NFL,16,1,15,0,0.063,-17.4,-11.7,-5.8,,,,,4.0,4,1,
1,2010,51,STL,NFL,16,7,9,0,0.438,-6.7,-6.3,-0.4,,,,,2.0,8,4,
2,2011,52,STL,NFL,16,2,14,0,0.125,-10.4,-8.4,-2.1,,,,,4.0,3,0,
3,2017,58,NYG,NFL,4,1,3,0,0.25,-7.6,-6.4,-1.2,,,,,4.0,2,1,Started 12/04
4,4 yrs,4 yrs,,,52,11,41,0,0.212,,,,0.0,0.0,0.0,,3.5,17,6,
5,3 yrs,3 yrs,STL,,48,10,38,0,0.208,,,,0.0,0.0,0.0,,3.3,15,5,
6,1 yr,1 yr,NYG,,4,1,3,0,0.25,,,,,,,,4.0,2,1,
