,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1953,48,BAL,NFL,12,3,9,0,0.25,-12.0,-5.8,-6.2,,,,,5.0,
1,1 yr,1 yr,,,12,3,9,0,0.25,,,,0.0,0.0,0.0,,5.0,
