,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1986,59,MIN,NFL,16,9,7,0,0.563,6.5,4.0,2.5,,,,,2.0,
1,1987,60,MIN,NFL,15,8,7,0,0.533,-2.6,-0.1,-2.5,3.0,2.0,1.0,0.667,2.0,
2,1988,61,MIN,NFL,16,11,5,0,0.688,10.9,6.5,4.3,2.0,1.0,1.0,0.5,2.0,
3,1989,62,MIN,NFL,16,10,6,0,0.625,4.3,0.2,4.1,1.0,0.0,1.0,0.0,1.0,
4,1990,63,MIN,NFL,16,6,10,0,0.375,2.4,2.6,-0.2,,,,,5.0,
5,1991,64,MIN,NFL,16,8,8,0,0.5,-2.0,-0.2,-1.8,,,,,3.0,
6,6 yrs,6 yrs,,,95,52,43,0,0.547,,,,6.0,3.0,3.0,0.5,2.5,
