,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2023,52,CAR,NFL,6,1,5,0,0.167,-9.9,-7.9,-2.0,,,,,4.0,2,0,Interim coach after week 12
1,1 yr,1 yr,,,6,1,5,0,0.167,,,,,,,,4.0,2,0,
