,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1937,31,DET,NFL,11,7,4,0,0.636,7.7,3.7,4.0,,,,,2.0,
1,1938,32,DET,NFL,11,7,4,0,0.636,0.2,-4.1,4.4,,,,,2.0,
2,1939,33,RAM,NFL,11,5,5,1,0.5,2.2,1.5,0.8,,,,,4.0,
3,1940,34,RAM,NFL,11,4,6,1,0.4,-0.3,1.0,-1.3,,,,,4.0,
4,1941,35,RAM,NFL,11,2,9,0,0.182,-7.2,-4.6,-2.6,,,,,5.0,
5,1942,36,RAM,NFL,11,5,6,0,0.455,-4.9,-3.3,-1.6,,,,,3.0,
6,6 yrs,6 yrs,,,66,30,34,2,0.469,,,,0.0,0.0,0.0,,3.3,
7,4 yrs,4 yrs,RAM,,44,16,26,2,0.381,,,,0.0,0.0,0.0,,4.0,
8,2 yrs,2 yrs,DET,,22,14,8,0,0.636,,,,0.0,0.0,0.0,,2.0,
