,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1953,38,GNB,NFL,2,0,2,0,0.0,-9.8,-4.4,-5.4,,,,,6.0,co-coach with Hugh Devore
1,1958,43,GNB,NFL,12,1,10,1,0.091,-13.0,-5.5,-7.4,,,,,6.0,
2,2 yrs,2 yrs,,,14,1,12,1,0.077,,,,0.0,0.0,0.0,,6.0,
