,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2006,50,MIN,NFL,16,6,10,0,0.375,-4.1,-3.7,-0.4,,,,,3.0,12,4,
1,2007,51,MIN,NFL,16,8,8,0,0.5,3.8,1.4,2.4,,,,,2.0,11,4,
2,2008,52,MIN,NFL,16,10,6,0,0.625,4.0,1.1,2.9,1.0,0.0,1.0,0.0,1.0,8,5,
3,2009,53,MIN,NFL,16,12,4,0,0.75,7.2,6.6,0.6,2.0,1.0,1.0,0.5,1.0,9,5,
4,2010,54,MIN,NFL,10,3,7,0,0.3,-1.6,-3.3,1.7,,,,,4.0,6,2,Fired after Week 11
5,5 yrs,5 yrs,,,74,39,35,0,0.527,,,,3.0,1.0,2.0,0.333,2.2,46,20,
