,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2012,46,TAM,NFL,16,7,9,0,0.438,0.0,1.3,-1.3,,,,,4.0,5,2,
1,2013,47,TAM,NFL,16,4,12,0,0.25,-2.7,-2.9,0.3,,,,,4.0,2,0,
2,2 yrs,2 yrs,,,32,11,21,0,0.344,,,,0.0,0.0,0.0,,4.0,7,2,
