,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1976,45,DET,NFL,10,5,5,0,0.5,2.8,-0.6,3.4,,,,,3.0,
1,1977,46,DET,NFL,14,6,8,0,0.429,-7.4,-4.4,-3.0,,,,,3.0,
2,2 yrs,2 yrs,,,24,11,13,0,0.458,,,,0.0,0.0,0.0,,3.0,
