,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1977,51,SFO,NFL,14,5,9,0,0.357,-3.8,-1.1,-2.7,,,,,3.0,
1,1 yr,1 yr,,,14,5,9,0,0.357,,,,0.0,0.0,0.0,,3.0,
