,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1928,33,DAY,NFL,7,0,7,0,0.0,-10.4,-4.5,-6.0,,,,,10.0,
1,1929,34,DAY,NFL,6,0,6,0,0.0,-16.2,-4.9,-11.3,,,,,12.0,
2,2 yrs,2 yrs,,,13,0,13,0,0.0,,,,0.0,0.0,0.0,,11.0,
