,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,29,CAN,NFL,13,1,9,3,0.1,-9.5,-5.0,-4.4,,,,,20.0,co-coach with Harry Robb
1,1928,31,POT,NFL,10,2,8,0,0.2,-4.7,-0.3,-4.4,,,,,8.0,
2,2 yrs,2 yrs,,,23,3,17,3,0.15,,,,0.0,0.0,0.0,,14.0,
3,1 yr,1 yr,CAN,,13,1,9,3,0.1,,,,0.0,0.0,0.0,,20.0,
4,1 yr,1 yr,POT,,10,2,8,0,0.2,,,,0.0,0.0,0.0,,8.0,
