,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,25,DUL,NFL,6,5,1,0,0.833,8.8,0.5,8.3,,,,,4.0,
1,1925,26,DUL,NFL,3,0,3,0,0.0,-6.4,-7.3,0.9,,,,,16.0,
2,1926,27,DUL,NFL,14,6,5,3,0.545,6.4,2.7,3.6,,,,,8.0,
3,1929,30,CRD,NFL,13,6,6,1,0.5,5.7,2.3,3.4,,,,,4.0,
4,4 yrs,4 yrs,,,36,17,15,4,0.531,,,,0.0,0.0,0.0,,8.0,
5,3 yrs,3 yrs,DUL,,23,11,9,3,0.55,,,,0.0,0.0,0.0,,9.3,
6,1 yr,1 yr,CRD,,13,6,6,1,0.5,,,,0.0,0.0,0.0,,4.0,
