,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1966,39,OAK,AFL,14,8,5,1,0.615,1.1,-0.8,1.9,,,,,2.0,
1,1967,40,OAK,AFL,14,13,1,0,0.929,15.3,9.8,5.5,2.0,1.0,1.0,0.5,1.0,AFL Champions
2,1968,41,OAK,AFL,14,12,2,0,0.857,14.3,10.0,4.3,2.0,1.0,1.0,0.5,1.0,
3,1969,42,BUF,AFL,14,4,10,0,0.286,-8.3,-4.0,-4.4,,,,,3.0,
4,1970,43,BUF,NFL,14,3,10,1,0.231,-12.3,-5.8,-6.5,,,,,4.0,
5,5 yrs,5 yrs,,,70,40,28,2,0.588,,,,4.0,2.0,2.0,0.5,2.2,
6,3 yrs,3 yrs,OAK,,42,33,8,1,0.805,,,,4.0,2.0,2.0,0.5,1.3,
7,2 yrs,2 yrs,BUF,,28,7,20,1,0.259,,,,0.0,0.0,0.0,,3.5,
