,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,29,LOU,NFL,4,0,4,0,0.0,-20.1,-4.2,-15.9,,,,,21.0,
1,1 yr,1 yr,,,4,0,4,0,0.0,,,,0.0,0.0,0.0,,21.0,
