,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1929,29,FRN,NFL,19,10,4,5,0.714,-0.1,-2.7,2.6,,,,,3.0,
1,1930,30,FRN,NFL,13,2,10,1,0.167,-10.5,-3.4,-7.2,,,,,9.0,
2,1931,31,FRN,NFL,8,1,6,1,0.143,-8.8,-7.3,-1.5,,,,,9.0,
3,3 yrs,3 yrs,,,40,13,20,7,0.394,,,,0.0,0.0,0.0,,7.0,
