,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1931,58,PRV,NFL,11,4,4,3,0.5,-7.1,-3.7,-3.4,,,,,6.0,
1,1 yr,1 yr,,,11,4,4,3,0.5,,,,0.0,0.0,0.0,,6.0,
