,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,29,RAC,NFL,3,1,2,0,0.333,-18.3,-6.0,-12.3,,,,,16.0,
1,1 yr,1 yr,,,3,1,2,0,0.333,,,,0.0,0.0,0.0,,16.0,
