,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1977,48,NYJ,NFL,14,3,11,0,0.214,-5.9,-3.8,-2.0,,,,,5.0,
1,1978,49,NYJ,NFL,16,8,8,0,0.5,1.1,4.4,-3.3,,,,,3.0,
2,1979,50,NYJ,NFL,16,8,8,0,0.5,-2.9,1.1,-4.0,,,,,3.0,
3,1980,51,NYJ,NFL,16,4,12,0,0.25,-5.1,-1.5,-3.6,,,,,5.0,
4,1981,52,NYJ,NFL,16,10,5,1,0.656,1.8,0.2,1.7,1.0,0.0,1.0,0.0,2.0,
5,1982,53,NYJ,NFL,9,6,3,0,0.667,10.5,8.8,1.7,3.0,2.0,1.0,0.667,2.0,
6,6 yrs,6 yrs,,,87,39,47,1,0.454,,,,4.0,2.0,2.0,0.5,3.3,
