,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1943,48,WAS,NFL,10,6,3,1,0.667,6.6,2.2,4.4,2,1,1,0.5,1.0,
1,1 yr,1 yr,,,10,6,3,1,0.667,,,,2,1,1,0.5,1.0,
