,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2019,38,MIA,NFL,16,5,11,0,0.313,-11.6,-2.4,-9.1,,,,,4.0,6,4,
1,2020,39,MIA,NFL,16,10,6,0,0.625,3.0,0.3,2.7,,,,,2.0,7,2,
2,2021,40,MIA,NFL,17,9,8,0,0.529,-2.7,-3.1,0.3,,,,,3.0,6,2,
3,3 yrs,3 yrs,,,49,24,25,0,0.49,,,,,,,,3.0,19,8,
