,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1978,39,SFO,NFL,7,1,6,0,0.143,-9.1,-4.6,-4.5,,,,,4.0,
1,1 yr,1 yr,,,7,1,6,0,0.143,,,,0.0,0.0,0.0,,4.0,
