,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1981,50,HOU,NFL,16,7,9,0,0.438,-4.7,-3.1,-1.6,,,,,3.0,
1,1982,51,HOU,NFL,9,1,8,0,0.111,-11.0,-3.9,-7.1,,,,,4.0,
2,1983,52,HOU,NFL,6,0,6,0,0.0,-11.5,-3.7,-7.9,,,,,4.0,
3,3 yrs,3 yrs,,,31,8,23,0,0.258,,,,0.0,0.0,0.0,,3.7,
