,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1948,50,BDA,AAFC,14,2,12,0,0.143,-8.4,-4.1,-4.2,,,,,4.0,
1,1 yr,1 yr,,,14,2,12,0,0.143,,,,0.0,0.0,0.0,,4.0,
