,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1985,42,IND,NFL,16,5,11,0,0.313,-2.7,-0.3,-2.4,,,,,4.0,
1,1986,43,IND,NFL,13,0,13,0,0.0,-10.4,-6.6,-3.8,,,,,5.0,
2,2 yrs,2 yrs,,,29,5,24,0,0.172,,,,0.0,0.0,0.0,,4.5,
