,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2021,39,LAC,NFL,17,9,8,0,0.529,1.1,5.3,-4.2,,,,,3.0,5,2,
1,2022,40,LAC,NFL,17,10,7,0,0.588,-0.9,0.1,-1.0,1.0,0.0,1.0,0.0,2.0,3,2,
2,2023,41,LAC,NFL,14,5,9,0,0.357,-2.2,-0.6,-1.6,,,,,4.0,11,5,fired after week 15
3,3 yrs,3 yrs,,,48,24,24,0,0.5,,,,1.0,0.0,1.0,0.0,3.0,19,9,
