,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,23,RAC,NFL,2,0,2,0,0.0,-18.3,-6.0,-12.3,,,,,16.0,
1,1 yr,1 yr,,,2,0,2,0,0.0,,,,0.0,0.0,0.0,,16.0,
