,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1973,40,NWE,NFL,14,5,9,0,0.357,-6.0,-2.6,-3.4,,,,,3.0,
1,1974,41,NWE,NFL,14,7,7,0,0.5,4.8,6.6,-1.8,,,,,3.0,
2,1975,42,NWE,NFL,14,3,11,0,0.214,-4.3,-2.3,-2.0,,,,,5.0,
3,1976,43,NWE,NFL,14,11,3,0,0.786,8.6,6.5,2.2,1.0,0.0,1.0,0.0,2.0,
4,1977,44,NWE,NFL,14,9,5,0,0.643,4.0,2.5,1.5,,,,,3.0,
5,1978,45,NWE,NFL,15,11,4,0,0.733,5.0,3.6,1.4,1.0,0.0,1.0,0.0,1.0,
6,6 yrs,6 yrs,,,85,46,39,0,0.541,,,,2.0,0.0,2.0,0.0,2.8,
