,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1989,52,PHO,NFL,5,0,5,0,0.0,-7.1,-4.0,-3.1,,,,,4.0,
1,1 yr,1 yr,,,5,0,5,0,0.0,,,,0.0,0.0,0.0,,4.0,
