,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1949,39,WAS,NFL,5,1,4,0,0.2,-5.5,0.5,-6.1,,,,,4.0,
1,1950,40,WAS,NFL,12,3,9,0,0.25,-5.0,-0.1,-4.8,,,,,6.0,
2,1951,41,WAS,NFL,3,0,3,0,0.0,-7.8,-5.1,-2.7,,,,,3.0,
3,3 yrs,3 yrs,,,20,4,16,0,0.2,,,,0.0,0.0,0.0,,4.3,
