,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,28,CHT,APFA,8,2,5,1,0.286,-4.3,-3.2,-1.1,,,,,11.0,
1,1922,30,TOL,NFL,9,5,2,2,0.714,-5.0,-3.5,-1.5,,,,,4.0,
2,1923,31,TOL,NFL,8,3,3,2,0.5,-4.6,-6.4,1.8,,,,,10.0,
3,3 yrs,3 yrs,,,25,10,10,5,0.5,,,,0.0,0.0,0.0,,8.3,
4,2 yrs,2 yrs,TOL,,17,8,5,4,0.615,,,,0.0,0.0,0.0,,7.0,
5,1 yr,1 yr,CHT,,8,2,5,1,0.286,,,,0.0,0.0,0.0,,11.0,
