,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2013,41,SDG,NFL,16,9,7,0,0.563,2.7,0.5,2.1,2.0,1.0,1.0,0.5,3.0,5,2,
1,2014,42,SDG,NFL,16,9,7,0,0.563,1.9,0.7,1.2,,,,,2.0,3,2,
2,2015,43,SDG,NFL,16,4,12,0,0.25,-2.6,-1.5,-1.1,,,,,4.0,2,0,
3,2016,44,SDG,NFL,16,5,11,0,0.313,0.1,3.0,-3.0,,,,,4.0,4,3,
4,4 yrs,4 yrs,,,64,27,37,0,0.422,,,,2.0,1.0,1.0,0.5,3.3,14,7,
