,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1921,33,CAN,APFA,10,5,2,3,0.714,12.3,5.9,6.4,,,,,4.0,
1,1923,35,CLI,NFL,7,3,1,3,0.75,-2.0,-2.3,0.2,,,,,5.0,
2,1925,37,CLE,NFL,14,5,8,1,0.385,-0.5,-2.0,1.4,,,,,12.0,
3,3 yrs,3 yrs,,,31,13,11,7,0.542,,,,0.0,0.0,0.0,,7.0,
4,2 yrs,2 yrs,CLE-CLI,,21,8,9,4,0.471,,,,0.0,0.0,0.0,,8.5,
5,1 yr,1 yr,CAN,,10,5,2,3,0.714,,,,0.0,0.0,0.0,,4.0,
