,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1948,32,PIT,NFL,12,4,8,0,0.333,-5.3,-8.6,3.3,,,,,3.0,
1,1949,33,PIT,NFL,12,6,5,1,0.545,-0.1,-4.5,4.3,,,,,2.0,
2,1950,34,PIT,NFL,12,6,6,0,0.5,3.2,-4.8,8.0,,,,,3.0,
3,1951,35,PIT,NFL,12,4,7,1,0.364,-4.1,-5.9,1.7,,,,,4.0,
4,4 yrs,4 yrs,,,48,20,26,2,0.435,,,,0.0,0.0,0.0,,3.0,
