,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1927,23,DAY,NFL,8,1,6,1,0.143,-1.5,-4.8,3.3,,,,,10.0,
1,1 yr,1 yr,,,8,1,6,1,0.143,,,,0.0,0.0,0.0,,10.0,
