,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1992,33,CIN,NFL,16,5,11,0,0.313,-6.6,-0.9,-5.7,,,,,4.0,
1,1993,34,CIN,NFL,16,3,13,0,0.188,-8.4,-7.4,-1.0,,,,,4.0,
2,1994,35,CIN,NFL,16,3,13,0,0.188,-6.9,-1.6,-5.4,,,,,3.0,
3,1995,36,CIN,NFL,16,7,9,0,0.438,-1.7,0.1,-1.9,,,,,2.0,
4,1996,37,CIN,NFL,7,1,6,0,0.143,-0.1,2.5,-2.6,,,,,3.0,
5,5 yrs,5 yrs,,,71,19,52,0,0.268,,,,0.0,0.0,0.0,,3.2,
