,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1993,55,WAS,NFL,16,4,12,0,0.25,-6.5,-3.8,-2.7,,,,,5.0,
1,1 yr,1 yr,,,16,4,12,0,0.25,,,,0.0,0.0,0.0,,5.0,
