,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1948,46,NYY,AAFC,10,5,5,0,0.5,-2.3,-4.2,1.9,,,,,3.0,
1,1949,47,NYY,AAFC,12,8,4,0,0.667,-0.7,-5.8,5.1,1.0,0.0,1.0,0.0,3.0,
2,1950,48,NYY,NFL,12,7,5,0,0.583,-3.6,5.4,-8.9,,,,,3.0,
3,1955,53,SFO,NFL,12,4,8,0,0.333,-8.2,-3.8,-4.4,,,,,5.0,
4,4 yrs,4 yrs,,,46,24,22,0,0.522,,,,1.0,0.0,1.0,0.0,3.5,
5,2 yrs,2 yrs,NYY,,22,13,9,0,0.591,,,,1.0,0.0,1.0,0.0,3.0,
6,1 yr,1 yr,NYY,,12,7,5,0,0.583,,,,0.0,0.0,0.0,,3.0,
7,1 yr,1 yr,SFO,,12,4,8,0,0.333,,,,0.0,0.0,0.0,,5.0,
