,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1924,31,FRN,NFL,14,11,2,1,0.846,7.1,7.7,-0.6,,,,,3.0,
1,1926,33,BRL,NFL,11,3,8,0,0.273,-9.6,-2.4,-7.2,,,,,14.0,
2,2 yrs,2 yrs,,,25,14,10,1,0.583,,,,0.0,0.0,0.0,,8.5,
3,1 yr,1 yr,BRL,,11,3,8,0,0.273,,,,0.0,0.0,0.0,,14.0,
4,1 yr,1 yr,FRN,,14,11,2,1,0.846,,,,0.0,0.0,0.0,,3.0,
