,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1923,30,RII,NFL,8,2,3,3,0.4,-1.9,0.3,-2.2,,,,,12.0,
1,1 yr,1 yr,,,8,2,3,3,0.4,,,,0.0,0.0,0.0,,12.0,
