,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1920,28,DAY,APFA,9,5,2,2,0.714,10.2,7.0,3.2,,,,,6.0,
1,1921,29,DAY,APFA,9,4,4,1,0.5,5.7,2.0,3.7,,,,,8.0,
2,2 yrs,2 yrs,,,18,9,6,3,0.6,,,,0.0,0.0,0.0,,7.0,
