,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1942,34,DET,NFL,8,0,8,0,0.0,-17.6,-12.3,-5.3,,,,,5.0,
1,1 yr,1 yr,,,8,0,8,0,0.0,,,,0.0,0.0,0.0,,5.0,
