,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Num,Won,Notes
0,2002,57,WAS,NFL,16,7,9,0,0.438,-4.5,-2.2,-2.2,,,,,3.0,6,2,
1,2003,58,WAS,NFL,16,5,11,0,0.313,-5.7,-1.9,-3.8,,,,,3.0,3,1,
2,2 yrs,2 yrs,,,32,12,20,0,0.375,,,,0.0,0.0,0.0,,3.0,9,3,
