,Year,Age,Tm,Lg,G,W,L,T,W-L%,SRS,OSRS,DSRS,G plyf,W plyf,L plyf,W-L% plyf,Rank,Notes
0,1926,29,PRV,NFL,13,5,7,1,0.417,-0.3,-0.5,0.1,,,,,11.0,
1,1 yr,1 yr,,,13,5,7,1,0.417,,,,0.0,0.0,0.0,,11.0,
